Transaction_ID,Date,Store_ID,SKU_ID,Category,Condition,Inventory_Age_Bucket,Selling_Price_GST,Net_Revenue,COGS,True_Gross_Margin_%
1206,2025-06-30,2,37,Washing Machine,Open Box,61-90,14885.47,12614.81,10015.96,20.6
1207,2025-06-30,2,5,AC,Minor Cosmetic,31-60,43435.89,36810.07,28903.16,21.48
1208,2025-06-30,2,13,TV,Minor Cosmetic,61-90,43995.38,37284.22,28384.81,23.87
1209,2025-06-30,2,8,AC,Grade C,61-90,32985.95,27954.2,22963.56,17.85
1210,2025-06-30,2,48,Washing Machine,Open Box,61-90,21500.86,18221.07,13931.97,23.54
1211,2025-06-30,2,21,TV,Grade B,61-90,31755.75,26911.65,20322.84,24.48
1212,2025-06-30,3,3,AC,Minor Cosmetic,0-30,28672.46,24298.69,17574.47,27.67
1213,2025-06-30,3,36,Refrigerator,Grade C,61-90,30471.85,25823.6,20279.68,21.47
1214,2025-06-30,3,32,Refrigerator,Grade C,31-60,24056.2,20386.61,15292.82,24.99
1215,2025-06-30,3,1,AC,Minor Cosmetic,31-60,44739.08,37914.47,29209.48,22.96
1216,2025-06-30,3,36,Refrigerator,Grade C,31-60,31890.31,27025.68,20279.68,24.96
1217,2025-06-30,3,44,Washing Machine,Open Box,90+,31915.34,27046.9,22655.21,16.24
1218,2025-06-30,3,13,TV,Minor Cosmetic,61-90,41538.65,35202.24,28384.81,19.37
1219,2025-06-30,3,40,Washing Machine,Grade C,90+,12964.45,10986.82,9534.87,13.22
1220,2025-06-30,3,12,AC,Open Box,61-90,39039.75,33084.54,26094.64,21.13
1221,2025-06-30,4,2,AC,Open Box,61-90,50062.33,42425.7,34287.99,19.18
1222,2025-06-30,4,12,AC,Open Box,31-60,41595.05,35250.04,26094.64,25.97
1223,2025-06-30,4,29,Refrigerator,Minor Cosmetic,0-30,72962.76,61832.85,44000.26,28.84
1224,2025-06-30,4,11,AC,Grade B,90+,22405.59,18987.79,16433.46,13.45
1225,2025-06-30,4,31,Refrigerator,Grade B,0-30,44894.15,38045.89,29370.58,22.8
1226,2025-06-30,4,13,TV,Minor Cosmetic,90+,39147.04,33175.46,28384.81,14.44
1227,2025-06-30,4,12,AC,Open Box,61-90,39910.07,33822.09,26094.64,22.85
1228,2025-06-30,4,12,AC,Open Box,31-60,42496.39,36013.89,26094.64,27.54
1229,2025-06-30,5,34,Refrigerator,Minor Cosmetic,90+,45115.36,38233.36,33383.53,12.68
1230,2025-06-30,5,30,Refrigerator,Grade C,0-30,15180.21,12864.58,9763.61,24.1
1231,2025-06-30,5,24,TV,Minor Cosmetic,61-90,51118.55,43320.8,35807.85,17.34
1232,2025-06-30,5,12,AC,Open Box,31-60,40865.55,34631.82,26094.64,24.65
1233,2025-06-30,5,35,Refrigerator,Minor Cosmetic,90+,12943.41,10968.99,8761.7,20.12
1234,2025-06-30,6,5,AC,Minor Cosmetic,90+,39182.63,33205.61,28903.16,12.96
1235,2025-06-30,6,26,Refrigerator,Open Box,0-30,46092.41,39061.37,29837.55,23.61
1236,2025-06-30,6,47,Washing Machine,Minor Cosmetic,90+,33482.29,28374.82,23813.82,16.07
1237,2025-06-30,6,15,TV,Grade B,90+,11822.28,10018.88,8334.33,16.81
1238,2025-06-30,6,9,AC,Minor Cosmetic,0-30,37109.77,31448.96,22982.42,26.92
1239,2025-06-30,6,40,Washing Machine,Grade C,31-60,14343.79,12155.76,9534.87,21.56
1240,2025-07-01,1,16,TV,Minor Cosmetic,31-60,27122.29,22984.99,15745.16,31.5
1241,2025-07-01,1,43,Washing Machine,Grade C,31-60,26777.56,22692.85,16193.54,28.64
1242,2025-07-01,1,46,Washing Machine,Open Box,0-30,15023.92,12732.13,8500.42,33.24
1243,2025-07-01,1,10,AC,Open Box,0-30,34001.46,28814.8,19637.62,31.85
1244,2025-07-01,1,38,Washing Machine,Open Box,61-90,44317.44,37557.15,26147.92,30.38
1245,2025-07-01,1,4,AC,Grade C,90+,19078.83,16168.5,12893.28,20.26
1246,2025-07-01,1,24,TV,Minor Cosmetic,0-30,61366.78,52005.75,35807.85,31.15
1247,2025-07-01,1,44,Washing Machine,Open Box,0-30,38033.68,32231.93,22655.21,29.71
1248,2025-07-01,1,36,Refrigerator,Grade C,0-30,35147.68,29786.17,20279.68,31.92
1249,2025-07-01,2,3,AC,Minor Cosmetic,0-30,28973.04,24553.42,17574.47,28.42
1250,2025-07-01,2,5,AC,Minor Cosmetic,90+,40725.04,34512.75,28903.16,16.25
1251,2025-07-01,2,35,Refrigerator,Minor Cosmetic,31-60,14271.27,12094.29,8761.7,27.56
1252,2025-07-01,2,25,Refrigerator,Minor Cosmetic,90+,23995.67,20335.31,17574.75,13.58
1253,2025-07-01,2,18,TV,Grade C,90+,31826.09,26971.26,22781.28,15.53
1254,2025-07-01,2,37,Washing Machine,Open Box,61-90,15624.62,13241.21,10015.96,24.36
1255,2025-07-01,2,28,Refrigerator,Open Box,31-60,70485.03,59733.07,47699.98,20.14
1256,2025-07-01,2,39,Washing Machine,Grade B,0-30,31295.47,26521.58,19250.61,27.42
1257,2025-07-01,2,44,Washing Machine,Open Box,31-60,34713.45,29418.18,22655.21,22.99
1258,2025-07-01,3,18,TV,Grade C,0-30,37133.07,31468.7,22781.28,27.61
1259,2025-07-01,3,21,TV,Grade B,31-60,30109.69,25516.69,20322.84,20.35
1260,2025-07-01,3,26,Refrigerator,Open Box,90+,41166.15,34886.56,29837.55,14.47
1261,2025-07-01,3,30,Refrigerator,Grade C,0-30,15529.64,13160.71,9763.61,25.81
1262,2025-07-01,3,17,TV,Grade B,90+,40135.21,34012.89,28373.82,16.58
1263,2025-07-01,3,6,AC,Grade B,90+,29315.25,24843.43,20477.52,17.57
1264,2025-07-01,3,5,AC,Minor Cosmetic,0-30,44804.56,37969.97,28903.16,23.88
1265,2025-07-01,4,3,AC,Minor Cosmetic,0-30,27227.09,23073.8,17574.47,23.83
1266,2025-07-01,4,1,AC,Minor Cosmetic,90+,39316.27,33318.88,29209.48,12.33
1267,2025-07-01,4,6,AC,Grade B,61-90,32284.93,27360.11,20477.52,25.16
1268,2025-07-01,4,38,Washing Machine,Open Box,0-30,42921.47,36374.12,26147.92,28.11
1269,2025-07-01,4,3,AC,Minor Cosmetic,0-30,29119.72,24677.73,17574.47,28.78
1270,2025-07-01,5,6,AC,Grade B,61-90,32074.64,27181.9,20477.52,24.66
1271,2025-07-01,5,33,Refrigerator,Minor Cosmetic,31-60,30193.15,25587.42,19539.7,23.64
1272,2025-07-01,5,11,AC,Grade B,90+,23087.93,19566.04,16433.46,16.01
1273,2025-07-01,5,37,Washing Machine,Open Box,90+,14172.29,12010.42,10015.96,16.61
1274,2025-07-01,5,33,Refrigerator,Minor Cosmetic,90+,27193.1,23045.0,19539.7,15.21
1275,2025-07-01,5,28,Refrigerator,Open Box,31-60,72942.16,61815.39,47699.98,22.83
1276,2025-07-01,6,6,AC,Grade B,31-60,33394.01,28300.01,20477.52,27.64
1277,2025-07-01,6,3,AC,Minor Cosmetic,31-60,26652.26,22586.66,17574.47,22.19
1278,2025-07-01,6,10,AC,Open Box,61-90,28542.67,24188.7,19637.62,18.81
1279,2025-07-01,6,33,Refrigerator,Minor Cosmetic,31-60,29777.63,25235.28,19539.7,22.57
1280,2025-07-01,6,10,AC,Open Box,31-60,29535.31,25029.92,19637.62,21.54
1281,2025-07-01,6,35,Refrigerator,Minor Cosmetic,61-90,12914.02,10944.09,8761.7,19.94
1282,2025-07-01,6,3,AC,Minor Cosmetic,31-60,26358.57,22337.77,17574.47,21.32
1283,2025-07-01,6,39,Washing Machine,Grade B,31-60,29347.94,24871.13,19250.61,22.6
1284,2025-07-01,6,13,TV,Minor Cosmetic,31-60,42435.84,35962.57,28384.81,21.07
1285,2025-07-01,6,5,AC,Minor Cosmetic,61-90,44212.58,37468.29,28903.16,22.86
1286,2025-07-02,1,10,AC,Open Box,31-60,33919.68,28745.49,19637.62,31.68
1287,2025-07-02,1,40,Washing Machine,Grade C,90+,14266.41,12090.17,9534.87,21.14
1288,2025-07-02,1,15,TV,Grade B,90+,12169.63,10313.25,8334.33,19.19
1289,2025-07-02,1,9,AC,Minor Cosmetic,61-90,35790.37,30330.83,22982.42,24.23
1290,2025-07-02,1,33,Refrigerator,Minor Cosmetic,61-90,32404.16,27461.15,19539.7,28.85
1291,2025-07-02,1,3,AC,Minor Cosmetic,31-60,28588.45,24227.5,17574.47,27.46
1292,2025-07-02,1,4,AC,Grade C,0-30,22671.33,19212.99,12893.28,32.89
1293,2025-07-02,1,40,Washing Machine,Grade C,90+,14076.21,11928.99,9534.87,20.07
1294,2025-07-02,1,4,AC,Grade C,0-30,22084.6,18715.76,12893.28,31.11
1295,2025-07-02,1,17,TV,Grade B,31-60,46693.23,39570.53,28373.82,28.3
1296,2025-07-02,1,30,Refrigerator,Grade C,90+,14419.1,12219.57,9763.61,20.1
1297,2025-07-02,1,29,Refrigerator,Minor Cosmetic,0-30,74575.05,63199.19,44000.26,30.38
1298,2025-07-02,1,43,Washing Machine,Grade C,61-90,25388.36,21515.56,16193.54,24.74
1299,2025-07-02,2,24,TV,Minor Cosmetic,61-90,51848.77,43939.63,35807.85,18.51
1300,2025-07-02,2,23,TV,Minor Cosmetic,61-90,17490.76,14822.68,11655.74,21.37
1301,2025-07-02,2,9,AC,Minor Cosmetic,0-30,36182.44,30663.08,22982.42,25.05
1302,2025-07-02,2,37,Washing Machine,Open Box,61-90,15792.66,13383.61,10015.96,25.16
1303,2025-07-02,2,22,TV,Grade B,90+,42373.73,35909.94,30727.85,14.43
1304,2025-07-02,2,48,Washing Machine,Open Box,61-90,20670.1,17517.03,13931.97,20.47
1305,2025-07-02,2,11,AC,Grade B,0-30,25280.93,21424.51,16433.46,23.3
1306,2025-07-02,3,10,AC,Open Box,61-90,28785.9,24394.83,19637.62,19.5
1307,2025-07-02,3,44,Washing Machine,Open Box,61-90,33578.81,28456.62,22655.21,20.39
1308,2025-07-02,3,30,Refrigerator,Grade C,31-60,14962.8,12680.34,9763.61,23.0
1309,2025-07-02,4,23,TV,Minor Cosmetic,0-30,18917.54,16031.81,11655.74,27.3
1310,2025-07-02,4,10,AC,Open Box,61-90,30251.97,25637.26,19637.62,23.4
1311,2025-07-02,4,43,Washing Machine,Grade C,31-60,24016.72,20353.15,16193.54,20.44
1312,2025-07-02,4,19,TV,Grade C,90+,22128.92,18753.32,15815.55,15.67
1313,2025-07-02,4,45,Washing Machine,Grade C,90+,22660.16,19203.52,16328.21,14.97
1314,2025-07-02,4,5,AC,Minor Cosmetic,0-30,44196.4,37454.57,28903.16,22.83
1315,2025-07-02,5,39,Washing Machine,Grade B,61-90,30267.33,25650.28,19250.61,24.95
1316,2025-07-02,5,7,AC,Grade B,0-30,34168.58,28956.42,22012.91,23.98
1317,2025-07-02,5,3,AC,Minor Cosmetic,61-90,25320.08,21457.7,17574.47,18.1
1318,2025-07-02,5,14,TV,Grade B,0-30,44629.4,37821.52,29414.34,22.23
1319,2025-07-02,5,44,Washing Machine,Open Box,90+,33285.08,28207.7,22655.21,19.68
1320,2025-07-02,5,10,AC,Open Box,90+,27677.79,23455.76,19637.62,16.28
1321,2025-07-02,5,2,AC,Open Box,31-60,51022.49,43239.4,34287.99,20.7
1322,2025-07-02,5,46,Washing Machine,Open Box,61-90,12877.29,10912.96,8500.42,22.11
1323,2025-07-02,6,3,AC,Minor Cosmetic,90+,24833.03,21044.94,17574.47,16.49
1324,2025-07-02,6,34,Refrigerator,Minor Cosmetic,61-90,50222.63,42561.55,33383.53,21.56
1325,2025-07-02,6,15,TV,Grade B,0-30,13742.58,11646.25,8334.33,28.44
1326,2025-07-02,6,9,AC,Minor Cosmetic,31-60,35213.98,29842.36,22982.42,22.99
1327,2025-07-02,6,29,Refrigerator,Minor Cosmetic,0-30,66565.13,56411.12,44000.26,22.0
1328,2025-07-02,6,1,AC,Minor Cosmetic,90+,39437.37,33421.5,29209.48,12.6
1329,2025-07-02,6,3,AC,Minor Cosmetic,61-90,25013.13,21197.57,17574.47,17.09
1330,2025-07-02,6,1,AC,Minor Cosmetic,61-90,42854.26,36317.17,29209.48,19.57
1331,2025-07-02,6,2,AC,Open Box,90+,47060.85,39882.08,34287.99,14.03
1332,2025-07-03,1,32,Refrigerator,Grade C,0-30,26087.78,22108.29,15292.82,30.83
1333,2025-07-03,1,31,Refrigerator,Grade B,31-60,47771.81,40484.58,29370.58,27.45
1334,2025-07-03,1,5,AC,Minor Cosmetic,61-90,46238.13,39184.86,28903.16,26.24
1335,2025-07-03,1,48,Washing Machine,Open Box,31-60,22260.66,18864.97,13931.97,26.15
1336,2025-07-03,1,39,Washing Machine,Grade B,61-90,32080.99,27187.28,19250.61,29.19
1337,2025-07-03,1,27,Refrigerator,Grade B,31-60,15511.65,13145.47,9136.62,30.5
1338,2025-07-03,1,37,Washing Machine,Open Box,31-60,16575.56,14047.09,10015.96,28.7
1339,2025-07-03,2,17,TV,Grade B,0-30,45924.38,38918.97,28373.82,27.1
1340,2025-07-03,2,29,Refrigerator,Minor Cosmetic,31-60,69565.37,58953.7,44000.26,25.36
1341,2025-07-03,2,15,TV,Grade B,31-60,12254.47,10385.15,8334.33,19.75
1342,2025-07-03,2,38,Washing Machine,Open Box,61-90,37268.28,31583.28,26147.92,17.21
1343,2025-07-03,2,42,Washing Machine,Open Box,0-30,48527.93,41125.37,29724.77,27.72
1344,2025-07-03,3,25,Refrigerator,Minor Cosmetic,0-30,28005.16,23733.19,17574.75,25.95
1345,2025-07-03,3,47,Washing Machine,Minor Cosmetic,31-60,38008.23,32210.37,23813.82,26.07
1346,2025-07-03,3,21,TV,Grade B,31-60,31311.56,26535.22,20322.84,23.41
1347,2025-07-03,3,40,Washing Machine,Grade C,90+,13752.27,11654.47,9534.87,18.19
1348,2025-07-03,3,27,Refrigerator,Grade B,31-60,14566.21,12344.24,9136.62,25.98
1349,2025-07-03,3,37,Washing Machine,Open Box,31-60,14976.74,12692.15,10015.96,21.09
1350,2025-07-03,4,24,TV,Minor Cosmetic,31-60,57423.82,48664.25,35807.85,26.42
1351,2025-07-03,4,42,Washing Machine,Open Box,90+,42702.15,36188.27,29724.77,17.86
1352,2025-07-03,4,45,Washing Machine,Grade C,31-60,24583.8,20833.73,16328.21,21.63
1353,2025-07-03,4,22,TV,Grade B,90+,44420.01,37644.08,30727.85,18.37
1354,2025-07-03,4,40,Washing Machine,Grade C,0-30,15159.72,12847.22,9534.87,25.78
1355,2025-07-03,4,8,AC,Grade C,31-60,37276.96,31590.65,22963.56,27.31
1356,2025-07-03,4,17,TV,Grade B,90+,37937.7,32150.6,28373.82,11.75
1357,2025-07-03,4,17,TV,Grade B,31-60,43798.52,37117.39,28373.82,23.56
1358,2025-07-03,4,8,AC,Grade C,31-60,37072.14,31417.07,22963.56,26.91
1359,2025-07-03,5,31,Refrigerator,Grade B,31-60,44583.33,37782.48,29370.58,22.26
1360,2025-07-03,5,14,TV,Grade B,31-60,45917.27,38912.94,29414.34,24.41
1361,2025-07-03,5,13,TV,Minor Cosmetic,31-60,41691.07,35331.42,28384.81,19.66
1362,2025-07-03,5,32,Refrigerator,Grade C,90+,21911.4,18568.98,15292.82,17.64
1363,2025-07-03,5,8,AC,Grade C,0-30,36115.46,30606.32,22963.56,24.97
1364,2025-07-03,5,8,AC,Grade C,0-30,36617.25,31031.57,22963.56,26.0
1365,2025-07-03,6,38,Washing Machine,Open Box,90+,38654.5,32758.05,26147.92,20.18
1366,2025-07-03,6,38,Washing Machine,Open Box,31-60,41086.64,34819.19,26147.92,24.9
1367,2025-07-03,6,2,AC,Open Box,90+,46155.37,39114.72,34287.99,12.34
1368,2025-07-03,6,18,TV,Grade C,31-60,37172.8,31502.37,22781.28,27.68
1369,2025-07-03,6,28,Refrigerator,Open Box,90+,69895.18,59233.2,47699.98,19.47
1370,2025-07-03,6,35,Refrigerator,Minor Cosmetic,0-30,14263.18,12087.44,8761.7,27.51
1371,2025-07-03,6,38,Washing Machine,Open Box,0-30,40601.06,34407.68,26147.92,24.01
1372,2025-07-03,6,41,Washing Machine,Open Box,61-90,24677.42,20913.07,16574.72,20.74
1373,2025-07-03,6,27,Refrigerator,Grade B,61-90,13680.4,11593.56,9136.62,21.19
1374,2025-07-04,1,37,Washing Machine,Open Box,31-60,16418.67,13914.13,10015.96,28.02
1375,2025-07-04,1,2,AC,Open Box,90+,53894.11,45672.98,34287.99,24.93
1376,2025-07-04,1,3,AC,Minor Cosmetic,61-90,27442.45,23256.31,17574.47,24.43
1377,2025-07-04,1,29,Refrigerator,Minor Cosmetic,31-60,71913.78,60943.88,44000.26,27.8
1378,2025-07-04,1,46,Washing Machine,Open Box,31-60,14129.78,11974.39,8500.42,29.01
1379,2025-07-04,1,11,AC,Grade B,61-90,26259.64,22253.93,16433.46,26.15
1380,2025-07-04,1,19,TV,Grade C,0-30,27594.13,23384.85,15815.55,32.37
1381,2025-07-04,1,19,TV,Grade C,61-90,24899.58,21101.34,15815.55,25.05
1382,2025-07-04,1,48,Washing Machine,Open Box,61-90,23753.16,20129.79,13931.97,30.79
1383,2025-07-04,1,31,Refrigerator,Grade B,61-90,47533.45,40282.59,29370.58,27.09
1384,2025-07-04,1,17,TV,Grade B,61-90,44880.22,38034.09,28373.82,25.4
1385,2025-07-04,1,33,Refrigerator,Minor Cosmetic,31-60,31321.99,26544.06,19539.7,26.39
1386,2025-07-04,1,30,Refrigerator,Grade C,0-30,16024.18,13579.82,9763.61,28.1
1387,2025-07-04,2,46,Washing Machine,Open Box,0-30,13131.78,11128.63,8500.42,23.62
1388,2025-07-04,2,22,TV,Grade B,0-30,46637.92,39523.66,30727.85,22.25
1389,2025-07-04,2,35,Refrigerator,Minor Cosmetic,31-60,13787.61,11684.41,8761.7,25.01
1390,2025-07-04,2,25,Refrigerator,Minor Cosmetic,61-90,26602.83,22544.77,17574.75,22.05
1391,2025-07-04,2,3,AC,Minor Cosmetic,0-30,28348.88,24024.47,17574.47,26.85
1392,2025-07-04,2,22,TV,Grade B,90+,45174.89,38283.8,30727.85,19.74
1393,2025-07-04,2,36,Refrigerator,Grade C,90+,29709.18,25177.27,20279.68,19.45
1394,2025-07-04,3,18,TV,Grade C,61-90,32599.1,27626.36,22781.28,17.54
1395,2025-07-04,3,33,Refrigerator,Minor Cosmetic,90+,28627.27,24260.4,19539.7,19.46
1396,2025-07-04,3,32,Refrigerator,Grade C,61-90,22356.69,18946.35,15292.82,19.28
1397,2025-07-04,3,7,AC,Grade B,0-30,36418.47,30863.11,22012.91,28.68
1398,2025-07-04,4,38,Washing Machine,Open Box,90+,35655.07,30216.16,26147.92,13.46
1399,2025-07-04,4,30,Refrigerator,Grade C,0-30,15613.21,13231.53,9763.61,26.21
1400,2025-07-04,4,46,Washing Machine,Open Box,61-90,13389.19,11346.77,8500.42,25.09
1401,2025-07-04,4,9,AC,Minor Cosmetic,61-90,34135.79,28928.63,22982.42,20.55
1402,2025-07-04,5,3,AC,Minor Cosmetic,61-90,26225.67,22225.14,17574.47,20.93
1403,2025-07-04,5,32,Refrigerator,Grade C,90+,20578.78,17439.64,15292.82,12.31
1404,2025-07-04,5,10,AC,Open Box,61-90,29125.24,24682.4,19637.62,20.44
1405,2025-07-04,5,31,Refrigerator,Grade B,0-30,47006.44,39835.97,29370.58,26.27
1406,2025-07-04,5,40,Washing Machine,Grade C,90+,13169.49,11160.59,9534.87,14.57
1407,2025-07-04,6,37,Washing Machine,Open Box,31-60,16092.2,13637.45,10015.96,26.56
1408,2025-07-04,6,31,Refrigerator,Grade B,61-90,43696.22,37030.7,29370.58,20.69
1409,2025-07-04,6,2,AC,Open Box,61-90,51649.68,43770.92,34287.99,21.66
1410,2025-07-04,6,3,AC,Minor Cosmetic,61-90,27614.92,23402.48,17574.47,24.9
1411,2025-07-04,6,38,Washing Machine,Open Box,31-60,40216.22,34081.54,26147.92,23.28
1412,2025-07-04,6,38,Washing Machine,Open Box,90+,34934.45,29605.47,26147.92,11.68
1413,2025-07-04,6,34,Refrigerator,Minor Cosmetic,0-30,53334.73,45198.92,33383.53,26.14
1414,2025-07-05,1,22,TV,Grade B,0-30,51335.66,43504.8,30727.85,29.37
1415,2025-07-05,1,33,Refrigerator,Minor Cosmetic,90+,30680.27,26000.23,19539.7,24.85
1416,2025-07-05,1,39,Washing Machine,Grade B,31-60,33684.31,28546.02,19250.61,32.56
1417,2025-07-05,1,8,AC,Grade C,61-90,38968.49,33024.14,22963.56,30.46
1418,2025-07-05,1,5,AC,Minor Cosmetic,0-30,49563.58,42003.03,28903.16,31.19
1419,2025-07-05,1,9,AC,Minor Cosmetic,31-60,37848.21,32074.76,22982.42,28.35
1420,2025-07-05,1,43,Washing Machine,Grade C,0-30,27171.87,23027.01,16193.54,29.68
1421,2025-07-05,1,16,TV,Minor Cosmetic,61-90,25215.62,21369.17,15745.16,26.32
1422,2025-07-05,1,1,AC,Minor Cosmetic,90+,42332.13,35874.69,29209.48,18.58
1423,2025-07-05,1,19,TV,Grade C,61-90,24728.29,20956.17,15815.55,24.53
1424,2025-07-05,1,14,TV,Grade B,61-90,49320.53,41797.06,29414.34,29.63
1425,2025-07-05,2,24,TV,Minor Cosmetic,31-60,52747.91,44701.62,35807.85,19.9
1426,2025-07-05,2,7,AC,Grade B,31-60,32564.65,27597.16,22012.91,20.23
1427,2025-07-05,2,19,TV,Grade C,90+,21802.71,18476.87,15815.55,14.4
1428,2025-07-05,2,18,TV,Grade C,90+,33291.53,28213.16,22781.28,19.25
1429,2025-07-05,3,32,Refrigerator,Grade C,90+,21699.54,18389.44,15292.82,16.84
1430,2025-07-05,3,48,Washing Machine,Open Box,90+,19833.39,16807.95,13931.97,17.11
1431,2025-07-05,3,8,AC,Grade C,61-90,32793.88,27791.42,22963.56,17.37
1432,2025-07-05,3,11,AC,Grade B,0-30,25723.15,21799.28,16433.46,24.61
1433,2025-07-05,3,10,AC,Open Box,0-30,29862.93,25307.57,19637.62,22.4
1434,2025-07-05,3,10,AC,Open Box,31-60,32004.39,27122.36,19637.62,27.6
1435,2025-07-05,3,34,Refrigerator,Minor Cosmetic,61-90,50064.8,42427.8,33383.53,21.32
1436,2025-07-05,4,45,Washing Machine,Grade C,90+,22653.64,19198.0,16328.21,14.95
1437,2025-07-05,4,46,Washing Machine,Open Box,0-30,13519.43,11457.15,8500.42,25.81
1438,2025-07-05,4,5,AC,Minor Cosmetic,31-60,42786.9,36260.08,28903.16,20.29
1439,2025-07-05,4,8,AC,Grade C,90+,32927.83,27904.94,22963.56,17.71
1440,2025-07-05,4,32,Refrigerator,Grade C,61-90,23070.59,19551.35,15292.82,21.78
1441,2025-07-05,4,18,TV,Grade C,61-90,34412.66,29163.27,22781.28,21.88
1442,2025-07-05,5,26,Refrigerator,Open Box,90+,41979.38,35575.75,29837.55,16.13
1443,2025-07-05,5,44,Washing Machine,Open Box,31-60,36122.94,30612.66,22655.21,25.99
1444,2025-07-05,5,9,AC,Minor Cosmetic,90+,32517.16,27556.91,22982.42,16.6
1445,2025-07-05,5,39,Washing Machine,Grade B,31-60,29531.9,25027.04,19250.61,23.08
1446,2025-07-05,5,17,TV,Grade B,31-60,43161.93,36577.9,28373.82,22.43
1447,2025-07-05,5,16,TV,Minor Cosmetic,90+,21637.72,18337.05,15745.16,14.13
1448,2025-07-05,5,14,TV,Grade B,90+,41019.2,34762.04,29414.34,15.38
1449,2025-07-05,5,2,AC,Open Box,0-30,57303.43,48562.23,34287.99,29.39
1450,2025-07-05,5,24,TV,Minor Cosmetic,61-90,52950.76,44873.53,35807.85,20.2
1451,2025-07-05,6,36,Refrigerator,Grade C,90+,27149.84,23008.34,20279.68,11.86
1452,2025-07-05,6,1,AC,Minor Cosmetic,90+,42516.03,36030.53,29209.48,18.93
1453,2025-07-05,6,1,AC,Minor Cosmetic,31-60,46146.77,39107.44,29209.48,25.31
1454,2025-07-05,6,46,Washing Machine,Open Box,31-60,13107.26,11107.85,8500.42,23.47
1455,2025-07-05,6,29,Refrigerator,Minor Cosmetic,90+,61997.8,52540.51,44000.26,16.25
1456,2025-07-05,6,30,Refrigerator,Grade C,61-90,15041.98,12747.44,9763.61,23.41
1457,2025-07-05,6,40,Washing Machine,Grade C,61-90,14656.3,12420.6,9534.87,23.23
1458,2025-07-05,6,6,AC,Grade B,61-90,31262.82,26493.92,20477.52,22.71
1459,2025-07-05,6,19,TV,Grade C,90+,22592.47,19146.16,15815.55,17.4
1460,2025-07-05,6,1,AC,Minor Cosmetic,0-30,44462.82,37680.36,29209.48,22.48
1461,2025-07-07,1,33,Refrigerator,Minor Cosmetic,61-90,30868.24,26159.53,19539.7,25.31
1462,2025-07-07,1,16,TV,Minor Cosmetic,90+,22657.52,19201.28,15745.16,18.0
1463,2025-07-07,1,16,TV,Minor Cosmetic,31-60,26774.0,22689.83,15745.16,30.61
1464,2025-07-07,1,3,AC,Minor Cosmetic,31-60,30561.68,25899.73,17574.47,32.14
1465,2025-07-07,1,40,Washing Machine,Grade C,90+,15074.96,12775.39,9534.87,25.37
1466,2025-07-07,1,44,Washing Machine,Open Box,31-60,37880.44,32102.07,22655.21,29.43
1467,2025-07-07,1,24,TV,Minor Cosmetic,90+,53205.41,45089.33,35807.85,20.58
1468,2025-07-07,1,33,Refrigerator,Minor Cosmetic,0-30,32589.61,27618.31,19539.7,29.25
1469,2025-07-07,1,4,AC,Grade C,61-90,21880.58,18542.86,12893.28,30.47
1470,2025-07-07,1,5,AC,Minor Cosmetic,31-60,50592.23,42874.77,28903.16,32.59
1471,2025-07-07,2,41,Washing Machine,Open Box,31-60,26332.79,22315.92,16574.72,25.73
1472,2025-07-07,2,41,Washing Machine,Open Box,61-90,24452.69,20722.62,16574.72,20.02
1473,2025-07-07,2,29,Refrigerator,Minor Cosmetic,0-30,74137.93,62828.75,44000.26,29.97
1474,2025-07-07,2,26,Refrigerator,Open Box,0-30,48234.75,40876.91,29837.55,27.01
1475,2025-07-07,2,4,AC,Grade C,90+,19105.21,16190.86,12893.28,20.37
1476,2025-07-07,3,37,Washing Machine,Open Box,31-60,16187.3,13718.05,10015.96,26.99
1477,2025-07-07,3,35,Refrigerator,Minor Cosmetic,0-30,14327.44,12141.9,8761.7,27.84
1478,2025-07-07,3,1,AC,Minor Cosmetic,61-90,44321.44,37560.54,29209.48,22.23
1479,2025-07-07,3,40,Washing Machine,Grade C,0-30,15069.58,12770.83,9534.87,25.34
1480,2025-07-07,3,29,Refrigerator,Minor Cosmetic,31-60,71705.27,60767.17,44000.26,27.59
1481,2025-07-07,3,21,TV,Grade B,61-90,29296.06,24827.17,20322.84,18.14
1482,2025-07-07,3,5,AC,Minor Cosmetic,61-90,43518.05,36879.7,28903.16,21.63
1483,2025-07-07,4,22,TV,Grade B,0-30,48007.17,40684.04,30727.85,24.47
1484,2025-07-07,4,35,Refrigerator,Minor Cosmetic,61-90,13741.51,11645.35,8761.7,24.76
1485,2025-07-07,4,14,TV,Grade B,90+,43513.61,36875.94,29414.34,20.23
1486,2025-07-07,4,9,AC,Minor Cosmetic,90+,32477.6,27523.39,22982.42,16.5
1487,2025-07-07,4,3,AC,Minor Cosmetic,0-30,28198.96,23897.42,17574.47,26.46
1488,2025-07-07,4,17,TV,Grade B,31-60,45559.67,38609.89,28373.82,26.51
1489,2025-07-07,4,45,Washing Machine,Grade C,0-30,26806.09,22717.03,16328.21,28.12
1490,2025-07-07,4,25,Refrigerator,Minor Cosmetic,31-60,26617.97,22557.61,17574.75,22.09
1491,2025-07-07,4,27,Refrigerator,Grade B,90+,13391.49,11348.72,9136.62,19.49
1492,2025-07-07,5,10,AC,Open Box,0-30,30037.13,25455.19,19637.62,22.85
1493,2025-07-07,5,16,TV,Minor Cosmetic,90+,23319.39,19762.2,15745.16,20.33
